pathway	T7-PEsoilR-25-1	T7-PEsoilR-25-2	T7-PEsoilR-25-3	T7-PEsoilR-25-4	T7-PEsoilR-25-5	T7-PEsoilR-25-6	T7-PEsoilR-50-2	T7-PEsoilR-50-3	T7-PEsoilR-50-4	T7-PEsoilR-50-5	T7-PEsoilR-50-6	T7-PEsoilR-noAs-1	T7-PEsoilR-noAs-2	T7-PVsoilR-25-1	T7-PVsoilR-25-2	T7-PVsoilR-25-3	T7-PVsoilR-25-4	T7-PVsoilR-25-5	T7-PVsoilR-25-6	T7-PVsoilR-50-1	T7-PVsoilR-50-3	T7-PVsoilR-50-4	T7-PVsoilR-50-5	T7-PVsoilR-50-6	T7-PVsoilR-noAs-1	T7-PVsoilR-noAs-3
PWY-6609	7850.66844354118	8416.475263397915	7792.583805887875	13942.104383630316	9650.216133447824	8732.689766174266	8737.57555434349	9213.391619322672	9652.672890814561	11838.197747164353	11260.602094822123	18207.753952660925	13265.553535752337	20530.919494314396	5682.153596006839	15390.471291236812	0.0	14065.724474964565	4527.471016702946	5041.418184299638	9203.571702407446	6565.763377751049	7017.185777788863	6214.336218454295	12800.674290202254	18744.75838041438
PWY-6612	8486.810366774973	9951.100367937033	9795.928469875333	19404.092043273427	11458.842418624125	10609.950024666421	10193.184589539076	11598.278181917418	9788.568139688216	12845.644000775459	11513.598634464215	17171.519008831212	12327.72213732708	20695.273801515006	6190.16769975624	16747.26366670156	0.0	14167.337016284464	5099.777846332504	5121.574879781042	10225.760221041046	7131.54128679167	7243.467623368568	6372.07966057961	12621.187749727878	18951.791909417105
PWY-6628	5990.120804775526	7140.445111102193	6693.631939847643	13919.318788566185	8135.1415723134405	7244.856323149365	8437.050075592824	9320.791974172098	7544.878762133254	11571.086726878126	9206.275165159708	12481.79071427739	9679.438742847844	16277.684987618504	4233.41128909801	12530.23365770133	0.0	13971.902507278879	3919.632549411405	4312.039083295816	9183.461985105798	5477.107410157589	5521.651798605179	5296.142266022604	8192.318502315422	13662.82425225617
PWY-6629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3997499362113146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6630	5932.437528187479	7086.110876696336	6534.5461515256	13695.367151640596	7976.350929902298	7178.517369005711	8302.454575200134	9195.502441182038	7468.828716865907	11463.063946878045	9098.001268333048	12396.216585996748	9600.940466193471	16110.610840885956	4187.178301202916	12350.44165272682	0.0	13882.03887359303	3857.389371510754	4275.984119884349	9094.645968907485	5432.253264585187	5466.985101769792	5243.926434568938	8148.642800265105	13579.288974380415
PWY-6641	141.8704501111339	183.25282087479482	116.20134764748747	268.66158726443564	303.42728798157765	91.11874286274126	91.16632935414322	237.6249469992122	460.80929058440717	150.8741238939527	430.10674120126976	290.8859775119668	194.36963683298964	432.4432441552934	14.60888127984799	182.7612732104703	0.0	0.0	27.810682745143833	56.972062916969136	296.5664979386945	127.29717384010434	65.84484874449169	42.26583786690002	176.17883136278468	456.81734473044844
PWY-6654	1.9997658649162153	0.0	0.0	1.999884177896482	0.0	0.0	0.0	37.93696195017554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6690	458.93402515845526	591.3386628553058	217.67550804577843	593.3418106363501	397.1739086385719	561.2840892986844	314.3004610539604	501.71571524206087	461.3681536858842	419.5581284584685	489.873019508623	622.4398240755529	474.68196969383905	1139.2956735308035	202.54332325748092	1261.0143190944143	0.0	489.9177493198714	203.0602911699448	174.4264653156517	421.629214817862	405.68999295543426	325.2945786407684	270.567238270665	653.8198948046453	733.302157559122
PWY-6700	9799.767870563146	11124.142604509183	11220.142678239656	22695.058600622142	13468.132726056396	11726.525667097065	11728.565875301885	13588.047591510198	11392.443476322967	13937.189840059922	13396.496818454109	20603.51360209589	15645.063392443588	22105.399968339756	6717.347816661225	18174.48139862832	0.0	15713.761533986739	6138.888003843695	5626.55679139807	11317.430304768659	8077.436882223184	8525.529289351993	7533.264160944347	14389.320357375904	22227.94037166065
PWY-6703	8650.937132869003	10005.538951638753	11142.583301028155	21824.138540912725	12979.767211070628	10413.25034540142	11591.728020514254	12636.033062280161	10485.140714944933	13728.060892689913	13426.295904826906	15944.57365933186	11699.200137493646	21339.78627030097	6508.793559785441	17853.58482661994	0.0	16003.443615626484	5590.366517951353	5176.546721080828	10309.403172830234	6993.459649574668	7487.538308930594	6809.464080971033	10879.966577139072	17144.648581583187
PWY-6708	6014.926829972845	7492.896559766964	7227.332651103721	16985.637108561496	8223.120156661453	7919.6778209459035	7914.677055191325	10191.850522739398	6764.163493037212	9368.652765020557	8426.969654379132	10973.62952274674	8169.350409744391	15265.070040607094	4302.274759639572	12580.538449862532	0.0	13960.383004107149	3555.1527835927836	4038.426589747088	8941.986016379797	5624.317838997445	5269.37489092491	4789.41424485191	8119.447399633995	13109.668255573202
PWY-6713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.49958334018315637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6728	489.03887638370793	652.3297320938022	436.4421794368351	685.4064214700261	658.5108455273519	686.3367841325887	485.7782685050142	313.0802037805481	494.89119357204106	315.0720956425019	537.1499633868253	847.2986958559818	503.4071999064872	1336.6140586023246	10.922052668512015	1298.6085477112683	0.0	29.93449174430487	362.77313800174244	470.78547124970964	517.5221206593026	276.99216876011525	29.753843059886034	116.42718916281363	423.18650383075305	457.53567525534055
PWY-6731	114.05643802458933	64.1619928886506	428.6806254643746	482.0587171122093	202.0338156595697	55.261208114868886	155.43186321220935	355.25187963077315	374.4157613549564	301.97909421602753	402.19026452121585	137.47813940735207	201.26038411483532	565.5423567189051	487.8711993230943	579.6671900603243	0.0	64.298845803844	475.1909416397911	399.42945977542314	488.8027340320994	349.84037884625786	391.726001154526	360.2616951833473	168.7314199720136	324.6847902021432
PWY-6737	7439.099214487146	8108.526531633254	8887.013064562178	15780.716153192485	10380.81719112301	8612.196793176325	8084.608483293616	8688.318563374092	7527.873398550033	9070.485299427328	9888.472332970021	15581.014085813413	11727.247038752965	15734.34001127936	4620.0551934250625	13906.015301425841	0.0	8569.210702940236	4521.383624346586	3349.637068869553	7226.9830176189425	5789.2052395427645	6183.7888188009165	5457.779558190149	10215.862922443768	15609.537931408006
PWY-6749	1093.7461271386458	1248.852437253708	899.6339003310195	1848.9102442541523	1250.706051910374	907.1523229097337	1512.6815220137453	1129.7633058584884	1179.6674988233653	1237.215889903691	1615.4987218143963	1558.9804119763758	1435.144815747051	2622.4589042133903	988.5364351660455	1982.6652879409417	0.0	994.448739883467	1001.9115540239719	649.2557036486884	958.381443205418	978.8729505288676	1216.8176881500908	1391.2975934313824	1445.4360398961978	2702.1494793638008
PWY-6876	916.3675437164923	792.3617221477213	973.2052009108643	1761.4504867591847	1117.2491381638815	1051.9741340486576	956.1722685135923	1132.6220547795579	1324.334249398167	2108.5085826147742	1737.4145544267951	2048.384305964627	1529.9710904468418	2591.0631606196234	853.8694139034773	1700.2916659422947	0.0	1044.66192413361	546.329819772461	428.33662915284924	1452.1098070195596	1597.7587630575565	820.495882040486	714.3642641880456	435.271116586378	1710.0246025703786
PWY-6891	298.8543182535088	203.68804720335908	562.0665120812299	794.9628879161178	292.0796651590444	354.35710317388333	282.88189200439587	172.79377354849558	132.73312786119658	970.7515928704673	731.418767690997	770.2725338528992	457.48904050980997	1121.8734403994636	206.63012384275376	992.8156990031151	0.0	867.0223969490728	256.08856049882064	356.82152139455746	431.30507914244566	584.1793215222599	526.0956987475738	408.1948488880171	551.62496148861	912.2733132456773
PWY-6892	3618.2597726662702	4006.2479023544543	2472.7352433128467	4716.0339407034635	3308.113122003995	4429.523726584412	2960.2808745169773	4799.767947072136	3590.7331926217294	3881.2372250461813	2654.332794902211	11855.125077755089	8867.77565470042	5407.510131730773	1342.6149029751282	4500.145700228339	0.0	1569.9055262682193	1604.4762578134255	1395.831739765424	4183.28288768951	2414.234782110644	3089.942127266155	2322.1347693648545	7153.897945070773	11518.39013263022
PWY-6895	1339.8186142205252	952.6616307068862	2375.1795682080888	3535.0796119911784	1352.479443087579	1588.8783383117554	1303.358079537092	827.3581502902335	636.6969517027786	3893.7580174888694	3059.3841231991137	3388.4195371682354	2058.1374113444695	4764.923458594439	933.2127307793974	4178.457559416728	0.0	3659.0011000924237	1108.6948328340593	1426.4547496627383	1881.2126698632014	2292.657350961459	2133.0229432998462	1698.4796131797416	2411.8833952850687	3953.613509437725
PWY-6897	10299.4616532038	11702.050548495836	12105.389382547557	24805.635729756523	14220.26283442706	11994.461116326087	13008.18961931637	15395.825020571212	12299.990176355544	15472.377075327926	14657.07752008115	22218.232029076506	16316.903867704483	24780.54004240511	7434.9362140836765	20717.33696556699	0.0	18858.625593252393	6614.177212371521	5598.04955098368	11527.02224677344	8391.165293812152	8803.191873928366	8011.345321364668	14986.910782901174	23302.665820184466
PWY-6901	6433.684705663225	7633.982461503382	7207.002186523626	13089.05712342757	9413.613538569054	7793.162862233362	7956.102368755126	8359.148778987168	8110.019591826252	9181.103211026631	9136.885061966132	14534.514303074284	9948.371097899617	16913.606919875056	4705.4715785687895	13594.520300322623	0.0	12010.800961361847	3882.326108865772	4086.8692666464535	7968.992966322126	5726.885536471217	5973.048020486216	5120.600147612869	10587.430839623497	15178.410897653906
PWY-6906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85.02728307062975
PWY-6915	0.0	11.084472273083966	0.0	12.360515021459227	0.0	0.0	3.5075400269340116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.49368674288908	0.0	0.0	3.333333333333334	0.0	6.875	8.36730500534232	2.9967776584317933	3.0728651500164856	0.0	8.629333945484534
PWY-6919	0.0	15.896103896103897	0.0	26.375761176295857	0.0	0.0	5.330822030415125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.2037602179836515	0.0	0.0	6.0	0.0	11.0	19.39998613037448	5.92625730994152	6.8593087818696885	0.0	13.337310986964619
PWY-6944	310.4576373110312	533.4439149496375	371.0356815540182	554.2346946676059	480.6078691892858	506.5903304831786	390.3501140862463	679.3151379547448	465.1833431013657	465.2841252910237	535.9776917211825	684.8749723735135	421.37638624226963	779.612348912869	314.7900840059879	863.7679758149014	0.0	507.83847011132895	16.648533513969113	177.0102757146758	327.80556595563183	276.0612402408962	276.85930445763915	244.6190448234338	547.2084945774812	592.6259814399925
PWY-6948	88.94425259527823	109.03600377381244	21.475412044289392	21.732741497686966	17.846239054183695	119.7845096002476	68.93370769950941	62.108937372538584	201.16225671281137	58.01293716042361	5.983002071080734	56.808078977395354	69.27571168745975	416.3359057025363	0.0	399.2491213261974	0.0	0.0	152.12618146270003	82.53289558023202	185.7119497680435	77.91771475288773	83.55744659783035	75.99334146730126	349.90770259981826	217.24250552928117
PWY-6957	264.21200039376055	351.413016040629	289.55392275270776	367.1176498223941	352.73160509716337	285.61449966747256	203.25289672199816	322.22075043219326	220.31065732472098	454.29500327233865	449.3248642119609	601.6564174563587	397.3566340996198	406.1157331618122	27.349791649671495	237.0217306777737	0.0	0.0	0.0	0.0	255.01883927096176	141.1807823242933	114.50594980468834	159.21935142163701	137.490989566749	321.8792050910847
PWY-6969	13686.245614693564	15472.33781124157	15073.986835559353	29895.247967520136	18067.810213286433	16154.364342392106	16160.749815172192	18708.380151501988	16265.03651644408	20347.148999435227	19557.321176713245	28435.863876275955	20585.444778583467	33325.32498060629	9783.54529187481	27116.816313199273	0.0	24105.34289592383	8246.345987475263	7950.173217412789	15820.757980121814	11613.37692501706	11742.388252775798	10485.756907116596	19515.061452797512	30034.027803742098
PWY-6992	199.51502771377668	271.4979765561225	349.63316568253924	311.6974604492927	569.8023835604075	222.14420282426292	298.6623411466936	318.8864352954956	287.54163365465706	619.3948313271079	342.33252956545346	734.368755615373	582.1854588734628	956.6746153344994	47.49249449645058	718.4730247911076	0.0	521.798193119691	143.77951092157613	316.61792145756	641.2498964608658	185.6168299525501	259.38824122077426	265.06563396340124	191.521730452478	396.9390279503384
PWY-6993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.322378627608316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7002	0.0	0.0	0.0	0.0	0.0	0.0	13.027504644523992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.1363236587511	21.175871364014434
PWY-7003	852.9893415105338	826.7453567347903	844.4390444859522	1490.8932269984775	1115.223741221235	781.9329914504265	792.0608455304257	908.6827670740079	1211.4391276796596	1766.8284221922852	1758.7511809302994	1507.0708043632842	1224.8234638632778	2417.3841128414324	727.7587187885982	1499.2873760213402	0.0	1503.6218398448298	265.52690494125636	299.7574343551781	1111.670566164976	792.8037642137466	881.936368761152	841.6975806536481	470.65962308023336	1351.2473914470022
PWY-7007	1308.0712026286183	1734.0920311368557	1161.2682420606534	1805.0954952719233	1588.2350024641785	1839.8175407859721	1430.5092586381888	1433.9933706309494	1239.8491494527123	1150.086867770433	1425.5563927888873	2474.196974713091	1637.2498390882615	4785.261251750123	1440.16084838199	3784.157388864649	0.0	1556.0826247317248	674.8507770950555	628.5294197156978	1043.5800910888222	1020.5381243793894	982.1885312211123	769.526870066965	1630.0330337947819	1967.1494269080056
PWY-7013	314.0607979213108	279.1975664647947	105.80270070949406	376.31058497035053	680.5778794341832	730.8014953999738	464.6055585121483	484.4517794889659	290.8344774956936	377.1373941382607	267.7740120213609	510.1116862247735	286.2220275648596	594.689058125955	111.62055640785738	589.3195426097875	0.0	0.0	76.16872494100573	7.597874426286459	243.66827359886054	37.94425696088109	208.817692468138	205.9293339899985	315.9782924721361	515.880996407009
PWY-7024	0.0	0.0	5.854764659403076	3.183262732927244	0.0	0.0	0.0	0.0	0.0	27.819671839438683	15.674095680335528	0.0	0.0	25.196529861574916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7046	260.10568190696233	270.09583769822535	44.21453374613251	115.23723070779023	102.3511914652296	55.78563136639249	35.82116724797756	169.91514792831947	224.28750506229605	104.08000569556884	210.08670051499809	270.1042660632522	246.87865875844102	117.217086450691	33.767838717581256	95.89989375992255	0.0	0.0	20.838271680871756	0.0	63.981482724036645	90.93449968027346	47.85232713884367	19.5326890465137	50.9525343201907	104.98488674320897
PWY-7084	0.0	0.0	0.0	0.0	0.0	3.9916725394786314	0.0	0.0	0.0	0.0	19.816183357255127	33.12403200127101	18.96150459366281	2.39871312094272	0.0	41.51539331738627	0.0	0.0	38.8315302811611	0.0	0.0	0.0	0.0	7.961601666740703	0.0	27.40193088804039
PWY-7090	499.4296843885599	545.7634347735544	365.58482576514007	894.7776380913738	489.795912778124	468.1734254189806	540.7483885796502	777.844821613233	511.38867632932437	854.0018412580833	664.2621015386271	960.6491049404227	758.4518317007957	1587.241012679385	436.4122728340089	1226.2354146319853	0.0	352.70287759221713	558.6469973765772	373.7088406042922	547.3658889669732	418.1651950167338	478.8164161359711	615.3843072659535	634.9127506620972	1177.6676706213188
PWY-7094	12386.863629535155	14150.65992139777	11485.104876445272	28061.321516293832	14510.55684050703	13860.875549903654	14542.160663962055	18569.27142451458	14161.046466075411	17473.080745061012	16810.577141813726	24863.225649419455	17600.49890257168	30056.722203995927	8440.467388886498	23975.18182247992	0.0	25099.14738038896	7155.056043774027	7088.985909246626	14218.619337927117	11343.411618168968	9852.792799810379	9196.332467830047	16762.119005261004	26385.293107807374
PWY-7097	216.01393087046804	319.94367341386794	117.3489902689149	642.5153797876435	407.3317006406312	177.23987826774044	87.76709583770109	225.39625589349285	212.21660496505464	237.9545313546851	280.38179578289555	459.99801397432134	396.7412530470602	737.4448042594854	101.48363923029038	584.0394219440201	0.0	670.6446958241457	148.1881476330585	139.1023349621795	287.6329099796856	452.30083892952223	248.46885678683788	239.25781452079252	407.32170267940455	653.9620753907574
PWY-7098	239.57779581084532	353.4258082338961	130.92012568544033	706.8916107211411	445.2480064092731	196.86994145779826	98.24494756952568	250.86894005124026	235.58178554211364	265.486314309424	311.7676073825924	510.2476682949642	439.5845076615843	814.6737427552345	113.16840910453637	642.0190395067274	0.0	739.6740356853452	162.2646233076093	153.87973185249646	318.0216162265928	494.42108525408344	272.19614832548035	264.6454428362816	444.83821325911345	718.0267544956899
