"","taxon","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Comparison","threshold"
"3000","sp3490",1.04486693454092,0.115477211533161,0.18360090157289,0.628957758615995,0.529376711083174,NA,"PE vs. PV","Not_Enriched"
"3001","sp3491",1.03227817629344,0.0817940868982191,0.184559396253293,0.443185709092608,0.657631414783195,NA,"PE vs. PV","Not_Enriched"
"3002","sp3492",1.02808192354428,-0.0709665189377883,0.184870439453814,-0.383871640849959,0.701073586356057,NA,"PE vs. PV","Not_Enriched"
"3003","sp3493",1.02808192354428,0.0232602391242959,0.184830318696958,0.125846448181657,0.899853473688798,NA,"PE vs. PV","Not_Enriched"
"3004","sp3494",1.03227817629344,0.0817940868998825,0.184556873612043,0.443191766847015,0.657627033508579,NA,"PE vs. PV","Not_Enriched"
"3005","sp3495",1.03227817629344,0.058316492320913,0.1845169369016,0.316049536157282,0.751964909200377,NA,"PE vs. PV","Not_Enriched"
"3006","sp3496",1.02388567079512,0.0588936859266236,0.185232858050174,0.317944054562237,0.750527374410473,NA,"PE vs. PV","Not_Enriched"
"3007","sp3497",1.06165194553756,0.159198586933172,0.182352200236489,0.873028056292766,0.382647785490405,NA,"PE vs. PV","Not_Enriched"
"3008","sp3498",1.01968941804596,-0.0239469320176573,0.185543198259427,-0.129063917418167,0.897307072890838,NA,"PE vs. PV","Not_Enriched"
"3009","sp3499",1.02808192354428,-0.0474059040332371,0.184830288242888,-0.256483417755321,0.797577583025145,NA,"PE vs. PV","Not_Enriched"
"3010","sp3501",1.0154931652968,-0.0120728321510498,0.185907708153848,-0.0649399224536665,0.948221834140599,NA,"PE vs. PV","Not_Enriched"
"3011","sp3502",1.06165194553756,-0.160464666864355,0.1823551305105,-0.879956963180236,0.378882624242776,NA,"PE vs. PV","Not_Enriched"
"3012","sp3504",1.00290440704932,-7.287214960283e-11,0.187027203278177,-3.89633958726542e-10,0.999999999689117,NA,"PE vs. PV","Not_Enriched"
"3013","sp3505",1.00290440704932,-7.287214960283e-11,0.187027203278177,-3.89633958726542e-10,0.999999999689117,NA,"PE vs. PV","Not_Enriched"
"3014","sp3506",1.01129691254764,0.0238467406137344,0.186292980332649,0.128006651518233,0.898143709198442,NA,"PE vs. PV","Not_Enriched"
"3015","sp3507",1.03227817629344,0.0817940868986903,0.184558136902958,0.443188733215801,0.657629227582758,NA,"PE vs. PV","Not_Enriched"
"3016","sp3510",1.01129691254764,0.0238467406137344,0.186292980332649,0.128006651518233,0.898143709198442,NA,"PE vs. PV","Not_Enriched"
"3017","sp3511",1.04486693454092,0.0690639264774136,0.183475968184103,0.376419468778132,0.706605074535492,NA,"PE vs. PV","Not_Enriched"
"3018","sp3513",1.01129691254764,-0.0240454731723016,0.18628020666797,-0.12908227665412,0.897292545854553,NA,"PE vs. PV","Not_Enriched"
"3019","sp3514",1.00290440704932,-7.287214960283e-11,0.187027203278177,-3.89633958726542e-10,0.999999999689117,NA,"PE vs. PV","Not_Enriched"
"3020","sp3515",1.04067068179176,0.104336654459216,0.183906672557035,0.567334795461858,0.570486741039734,NA,"PE vs. PV","Not_Enriched"
"3021","sp3516",1.03227817629344,0.0113861392580874,0.184472331588162,0.061722748121963,0.950783624123863,NA,"PE vs. PV","Not_Enriched"
"3022","sp3517",1.01968941804596,-0.0476967404059397,0.185560908023552,-0.257040887081055,0.79714720983579,NA,"PE vs. PV","Not_Enriched"
"3023","sp3518",1.02388567079512,-0.0593785450538265,0.18521198069155,-0.320597754163188,0.748515239765664,NA,"PE vs. PV","Not_Enriched"
"3024","sp3519",1.04067068179176,-0.105182233143269,0.183870895435252,-0.572043949067012,0.567292200654767,NA,"PE vs. PV","Not_Enriched"
"3025","sp3520",1.02388567079512,-0.0593785450538265,0.18521198069155,-0.320597754163188,0.748515239765664,NA,"PE vs. PV","Not_Enriched"
"3026","sp3521",1.01968941804596,0.0473057122247461,0.185585935942399,0.254899230292044,0.798800930774388,NA,"PE vs. PV","Not_Enriched"
"3027","sp3522",1.04067068179176,0.104336654458005,0.183918424692362,0.567298543539221,0.570511366403612,NA,"PE vs. PV","Not_Enriched"
"3028","sp3523",1.01968941804596,0.0473057122247461,0.185585935942399,0.254899230292044,0.798800930774388,NA,"PE vs. PV","Not_Enriched"
"3029","sp3525",1.00710065979848,0.0119726409554974,0.186656663877272,0.0641425851442917,0.948856693597905,NA,"PE vs. PV","Not_Enriched"
"3030","sp3526",1.01968941804596,-0.0476967404105138,0.18555768306764,-0.257045354425596,0.797143761239643,NA,"PE vs. PV","Not_Enriched"
"3031","sp3527",1.04067068179176,-0.0353426110851705,0.183765518178699,-0.192324498281567,0.84748802973558,NA,"PE vs. PV","Not_Enriched"
"3032","sp3528",1.0574556927884,-0.0120728331345754,0.18236257758669,-0.0662023606725803,0.947216717354948,NA,"PE vs. PV","Not_Enriched"
"3033","sp3529",1.02808192354428,-0.0709665189453689,0.184854754189118,-0.383904213103254,0.701049443597628,NA,"PE vs. PV","Not_Enriched"
"3034","sp3530",1.03227817629344,-0.0355318043751421,0.184464704022356,-0.192621155160588,0.847255675768116,NA,"PE vs. PV","Not_Enriched"
"3035","sp3532",1.04906318729008,-0.127550045447021,0.183202358407308,-0.696224909744027,0.486287990162018,NA,"PE vs. PV","Not_Enriched"
"3036","sp3533",1.09102571478168,0.232660745408359,0.182080965626321,1.27778729977652,0.201324433634558,NA,"PE vs. PV","Not_Enriched"
"3037","sp3534",1.03227817629344,0.0583164923199239,0.184516962898733,0.31604949162278,0.751964943002689,NA,"PE vs. PV","Not_Enriched"
"3038","sp3535",1.01968941804596,-0.047696740420284,0.185554634731978,-0.257049577280454,0.797140501382564,NA,"PE vs. PV","Not_Enriched"
"3039","sp3536",1.02388567079512,0.0588936859266237,0.185232858050174,0.317944054562238,0.750527374410472,NA,"PE vs. PV","Not_Enriched"
"3040","sp3537",1.01129691254764,-0.0240454731723016,0.18628020666797,-0.12908227665412,0.897292545854553,NA,"PE vs. PV","Not_Enriched"
"3041","sp3538",1.0154931652968,-0.0359195730459332,0.185915010321626,-0.193204265668456,0.846798998157117,NA,"PE vs. PV","Not_Enriched"
"3042","sp3539",1.0154931652968,0.0356239077756388,0.185935980680905,0.191592330033072,0.848061550960124,NA,"PE vs. PV","Not_Enriched"
"3043","sp3540",1.02388567079512,-0.0357240993920589,0.185182244541651,-0.192913200077472,0.847026947049391,NA,"PE vs. PV","Not_Enriched"
"3044","sp3541",1.02808192354428,0.0468208540647761,0.184852464069933,0.253287692432723,0.800045906108538,NA,"PE vs. PV","Not_Enriched"
"3045","sp3542",1.03227817629344,-0.0120728325571706,0.184458661405629,-0.0654500713882018,0.947815658306673,NA,"PE vs. PV","Not_Enriched"
"3046","sp3545",1.04067068179176,-0.105182233144515,0.183853094960093,-0.57209933380423,0.567254680444805,NA,"PE vs. PV","Not_Enriched"
"3047","sp3546",1.06165194553756,-0.137603710041804,0.182256982425782,-0.754998289834183,0.450250008342346,NA,"PE vs. PV","Not_Enriched"
"3048","sp3547",1.05325944003924,-0.0235684714051431,0.182702781995169,-0.128998973895024,0.897358460758541,NA,"PE vs. PV","Not_Enriched"
"3049","sp3549",1.0364744290426,0.0229741129569014,0.184118344967744,0.12477905425951,0.900698470055537,NA,"PE vs. PV","Not_Enriched"
"3050","sp3551",1.00290440704932,-7.287214960283e-11,0.187027203278177,-3.89633958726542e-10,0.999999999689117,NA,"PE vs. PV","Not_Enriched"
"3051","sp3552",1.01968941804596,0.0473057122293749,0.185582711413171,0.254903659231792,0.79879750995026,NA,"PE vs. PV","Not_Enriched"
"3052","sp3553",1.02808192354428,0.0468208540503753,0.184864378783029,0.2532713676837,0.800058520214246,NA,"PE vs. PV","Not_Enriched"
"3053","sp3554",1.02808192354428,-0.000295665197560156,0.184820437058506,-0.0015997429844112,0.998723590315912,NA,"PE vs. PV","Not_Enriched"
"3054","sp3555",1.00710065979848,0.0119726409554974,0.186656663877272,0.0641425851442917,0.948856693597905,NA,"PE vs. PV","Not_Enriched"
"3055","sp3556",1.04486693454092,-0.0468382495394804,0.183420257361354,-0.255360286880445,0.798444840660011,NA,"PE vs. PV","Not_Enriched"
"3056","sp3557",1.00710065979848,-0.0120728319384258,0.186650210282858,-0.0646815876613806,0.948427523037042,NA,"PE vs. PV","Not_Enriched"
"3057","sp3558",1.0154931652968,0.0356239077756388,0.185935980680905,0.191592330033072,0.848061550960124,NA,"PE vs. PV","Not_Enriched"
"3058","sp3559",1.0154931652968,0.0356239077756388,0.185935980680905,0.191592330033072,0.848061550960124,NA,"PE vs. PV","Not_Enriched"
"3059","sp3563",1.00710065979848,0.0119726409554973,0.186656663877272,0.0641425851442916,0.948856693597905,NA,"PE vs. PV","Not_Enriched"
"3060","sp3564",1.04067068179176,0.104336654459317,0.183908055528332,0.567330529158051,0.570489639046869,NA,"PE vs. PV","Not_Enriched"
"3061","sp3566",1.04906318729008,0.0571898266129045,0.183104594051265,0.312334198435746,0.754786552500657,NA,"PE vs. PV","Not_Enriched"
"3062","sp3567",1.01129691254764,-0.0240454731723016,0.18628020666797,-0.12908227665412,0.897292545854553,NA,"PE vs. PV","Not_Enriched"
"3063","sp3568",1.03227817629344,0.0817940868967667,0.184563228743248,0.44317650625062,0.657638070766853,NA,"PE vs. PV","Not_Enriched"
"3064","sp3570",1.02388567079512,-0.0120728323594643,0.185178292943749,-0.0651957212022236,0.948018167868988,NA,"PE vs. PV","Not_Enriched"
"3065","sp3571",1.04067068179176,-0.105182233142211,0.183893580075525,-0.571973383187233,0.567340007002506,NA,"PE vs. PV","Not_Enriched"
"3066","sp3572",1.0364744290426,0.022974112939991,0.184119644164557,0.12477817369372,0.900699167197063,NA,"PE vs. PV","Not_Enriched"
"3067","sp3573",1.0154931652968,-0.0359195730459331,0.185915010321626,-0.193204265668456,0.846798998157118,NA,"PE vs. PV","Not_Enriched"
"3068","sp3574",1.00290440704932,-7.287214960283e-11,0.187027203278177,-3.89633958726542e-10,0.999999999689117,NA,"PE vs. PV","Not_Enriched"
"3069","sp3575",1.00290440704932,-7.287214960283e-11,0.187027203278177,-3.89633958726542e-10,0.999999999689117,NA,"PE vs. PV","Not_Enriched"
"3070","sp3576",1.00710065979848,-0.0120728319384258,0.186650210282858,-0.0646815876613805,0.948427523037042,NA,"PE vs. PV","Not_Enriched"
"3071","sp3577",1.00290440704932,-7.287214960283e-11,0.187027203278177,-3.89633958726542e-10,0.999999999689117,NA,"PE vs. PV","Not_Enriched"
"3072","sp3578",1.0364744290426,-0.0704895163684901,0.184140940186306,-0.382801979272897,0.70186659382963,NA,"PE vs. PV","Not_Enriched"
"3073","sp3579",1.03227817629344,-0.0589938779098151,0.184498256645186,-0.319753037142612,0.749155550872746,NA,"PE vs. PV","Not_Enriched"
"3074","sp3580",1.0574556927884,-0.103703304761806,0.182464032366154,-0.568349298308296,0.569797810613373,NA,"PE vs. PV","Not_Enriched"
"3075","sp3581",1.05325944003924,-0.138605233599463,0.182908374161764,-0.757785061699146,0.448579666646789,NA,"PE vs. PV","Not_Enriched"
"3076","sp3582",1.00290440704932,-7.287214960283e-11,0.187027203278177,-3.89633958726542e-10,0.999999999689117,NA,"PE vs. PV","Not_Enriched"
"3077","sp3585",1.03227817629344,0.0583164923196019,0.184518218949178,0.316047340212318,0.751966575954008,NA,"PE vs. PV","Not_Enriched"
"3078","sp3586",1.01129691254764,-0.0240454731723016,0.18628020666797,-0.12908227665412,0.897292545854553,NA,"PE vs. PV","Not_Enriched"
"3079","sp3587",1.00290440704932,-7.287214960283e-11,0.187027203278177,-3.89633958726542e-10,0.999999999689117,NA,"PE vs. PV","Not_Enriched"
"3080","sp3588",1.06165194553756,0.159198586927528,0.182415887894821,0.872723252150713,0.382813940659561,NA,"PE vs. PV","Not_Enriched"
"3081","sp3589",1.07424070378504,0.0330150542116466,0.18109094070631,0.182312014520868,0.855337870468206,NA,"PE vs. PV","Not_Enriched"
"3082","sp3590",1.03227817629344,-0.0824621574005068,0.184510649170737,-0.446923566586125,0.654930247653772,NA,"PE vs. PV","Not_Enriched"
"3083","sp3591",1.03227817629344,0.0583164923196018,0.184518218949178,0.316047340212317,0.751966575954009,NA,"PE vs. PV","Not_Enriched"
"3084","sp3592",1.01968941804596,0.0473057122391852,0.185579663475094,0.254907845791703,0.798794276339003,NA,"PE vs. PV","Not_Enriched"
"3085","sp3593",1.01968941804596,0.0473057122346266,0.185580710416871,0.254906407720735,0.798795387074533,NA,"PE vs. PV","Not_Enriched"
"3086","sp3594",1.04906318729008,0.126532399522786,0.18327140490775,0.690409939218157,0.48993642807691,NA,"PE vs. PV","Not_Enriched"
"3087","sp3595",1.02388567079512,0.0588936859266237,0.185232858050174,0.317944054562238,0.750527374410472,NA,"PE vs. PV","Not_Enriched"
"3088","sp3596",1.02388567079512,-0.059378545057949,0.185205238812865,-0.320609424649948,0.74850639453441,NA,"PE vs. PV","Not_Enriched"
"3089","sp3597",1.01968941804596,0.0473057122247461,0.185585935942399,0.254899230292044,0.798800930774388,NA,"PE vs. PV","Not_Enriched"
"3090","sp3598",1.01968941804596,-0.0476967404157354,0.185555681812047,-0.25704812673992,0.797141621135268,NA,"PE vs. PV","Not_Enriched"
"3091","sp3599",1.00290440704932,-7.287214960283e-11,0.187027203278177,-3.89633958726542e-10,0.999999999689117,NA,"PE vs. PV","Not_Enriched"
"3092","sp3600",1.06165194553756,0.159198586931607,0.182369558051667,0.872944962045167,0.38269307753502,NA,"PE vs. PV","Not_Enriched"
"3093","sp3601",1.01968941804596,-0.0476967404059395,0.185560908023552,-0.257040887081054,0.79714720983579,NA,"PE vs. PV","Not_Enriched"
"3094","sp3602",1.02388567079512,-0.0357240993875165,0.185183350578187,-0.192912047848671,0.847027849446286,NA,"PE vs. PV","Not_Enriched"
"3095","sp3603",1.04486693454092,-0.116409488202494,0.183522877755645,-0.634305050280922,0.525881761264295,NA,"PE vs. PV","Not_Enriched"
"3096","sp3604",1.04067068179176,-0.105182233145487,0.183847111073963,-0.572117954593104,0.567242066119023,NA,"PE vs. PV","Not_Enriched"
"3097","sp3605",1.04067068179176,-0.0353426110883003,0.183756710503963,-0.192333716637456,0.847480809337362,NA,"PE vs. PV","Not_Enriched"
"3098","sp3606",1.01968941804596,-0.0476967404059396,0.185560908023552,-0.257040887081054,0.79714720983579,NA,"PE vs. PV","Not_Enriched"
"3099","sp3607",1.00290440704932,-7.287214960283e-11,0.187027203278177,-3.89633958726542e-10,0.999999999689117,NA,"PE vs. PV","Not_Enriched"
"3100","sp3608",1.0574556927884,0.148391832468268,0.182691204882374,0.812254933475372,0.416645364193872,NA,"PE vs. PV","Not_Enriched"
"3101","sp3609",1.01968941804596,0.0473057122308159,0.185581764275126,0.254904960169928,0.798796505132501,NA,"PE vs. PV","Not_Enriched"
"3102","sp3610",1.0364744290426,-0.0938669202862456,0.184210754354488,-0.509562650753886,0.610357895736799,NA,"PE vs. PV","Not_Enriched"
"3103","sp3611",1.02388567079512,-0.0593785450538265,0.18521198069155,-0.320597754163188,0.748515239765664,NA,"PE vs. PV","Not_Enriched"
"3104","sp3612",1.04906318729008,0.126532399522785,0.18327140490775,0.690409939218156,0.48993642807691,NA,"PE vs. PV","Not_Enriched"
"3105","sp3614",1.0364744290426,0.0931093995771861,0.184226330234362,0.505407665987473,0.613272535647146,NA,"PE vs. PV","Not_Enriched"
"3106","sp3615",1.01968941804596,0.0473057122346266,0.185580710416871,0.254906407720735,0.798795387074533,NA,"PE vs. PV","Not_Enriched"
"3107","sp3616",1.05325944003924,0.0684170814877925,0.182779869788864,0.374314094691191,0.708170646990612,NA,"PE vs. PV","Not_Enriched"
"3108","sp3617",1.00290440704932,-7.287214960283e-11,0.187027203278177,-3.89633958726542e-10,0.999999999689117,NA,"PE vs. PV","Not_Enriched"
"3109","sp3618",1.0154931652968,0.0356239077756387,0.185935980680905,0.191592330033071,0.848061550960124,NA,"PE vs. PV","Not_Enriched"
"3110","sp3619",1.05325944003924,0.0684170814874352,0.182779911087224,0.374314010114525,0.708170709907307,NA,"PE vs. PV","Not_Enriched"
"3111","sp3621",1.02808192354428,0.0232602391326508,0.184827977121023,0.125848042568903,0.899852211585803,NA,"PE vs. PV","Not_Enriched"
"3112","sp3622",1.01968941804596,-0.0476967404157353,0.185555681812047,-0.25704812673992,0.797141621135268,NA,"PE vs. PV","Not_Enriched"
"3113","sp3623",1.02808192354428,0.0232602391252961,0.184836269173613,0.125842396783329,0.899856680741409,NA,"PE vs. PV","Not_Enriched"
"3114","sp3624",1.01968941804596,0.0473057122346266,0.185580710416871,0.254906407720735,0.798795387074533,NA,"PE vs. PV","Not_Enriched"
"3115","sp3626",1.04486693454092,-0.0932095921171958,0.183477396288507,-0.508016758481952,0.611441590584667,NA,"PE vs. PV","Not_Enriched"
"3116","sp3627",1.01968941804596,0.0473057122293749,0.185582711413171,0.254903659231792,0.79879750995026,NA,"PE vs. PV","Not_Enriched"
"3117","sp3628",1.04486693454092,0.0458745139299575,0.183450260363575,0.250065133944428,0.802536978605026,NA,"PE vs. PV","Not_Enriched"
"3118","sp3630",1.01129691254764,0.0238467406137344,0.186292980332649,0.128006651518233,0.898143709198442,NA,"PE vs. PV","Not_Enriched"
"3119","sp3631",1.0364744290426,-0.00039102810869274,0.184115851500782,-0.00212381555148759,0.998305441635385,NA,"PE vs. PV","Not_Enriched"
"3120","sp3633",1.01968941804596,-0.0476967404105137,0.18555768306764,-0.257045354425596,0.797143761239643,NA,"PE vs. PV","Not_Enriched"
"3121","sp3634",1.0364744290426,-0.0938669202882208,0.184186293718164,-0.50963032261159,0.610310476178788,NA,"PE vs. PV","Not_Enriched"
"3122","sp3636",1.02388567079512,0.0588936859235787,0.185233971041735,0.317942144156212,0.750528823565343,NA,"PE vs. PV","Not_Enriched"
"3123","sp3637",1.02808192354428,-0.0238499997126018,0.184822798547109,-0.129042520187372,0.897324003832107,NA,"PE vs. PV","Not_Enriched"
"3124","sp3638",1.0154931652968,-0.0359195730459332,0.185915010321626,-0.193204265668456,0.846798998157117,NA,"PE vs. PV","Not_Enriched"
"3125","sp3639",1.01129691254764,-0.0240454731723016,0.18628020666797,-0.12908227665412,0.897292545854553,NA,"PE vs. PV","Not_Enriched"
"3126","sp3640",1.06584819828672,0.169924993031414,0.182141659386124,0.932927665225605,0.350857317229873,NA,"PE vs. PV","Not_Enriched"
"3127","sp3641",1.04906318729008,0.126532399516731,0.183352080846131,0.690106154960503,0.49012743283329,NA,"PE vs. PV","Not_Enriched"
"3128","sp3642",1.00710065979848,0.0119726409554974,0.186656663877272,0.0641425851442917,0.948856693597905,NA,"PE vs. PV","Not_Enriched"
"3129","sp3643",1.0364744290426,-0.0237546372041264,0.18410080053422,-0.1290306024482,0.897333433976486,NA,"PE vs. PV","Not_Enriched"
"3130","sp3644",1.04906318729008,0.0110107791985725,0.183062863620051,0.0601475306396686,0.952038134484398,NA,"PE vs. PV","Not_Enriched"
"3131","sp3645",1.04906318729008,-0.0120728329482003,0.183053858662737,-0.065952354331102,0.947415758551198,NA,"PE vs. PV","Not_Enriched"
"3132","sp3647",1.0364744290426,0.0463438510830428,0.18415735425625,0.251653545253243,0.801308867030185,NA,"PE vs. PV","Not_Enriched"
"3133","sp3648",1.04067068179176,0.104336654456056,0.183947146700352,0.56720996399047,0.570571539235756,NA,"PE vs. PV","Not_Enriched"
"3134","sp3651",1.13298824227329,-0.247701073506693,0.181949821182404,-1.36137024975899,0.173396712846413,0.299221365309515,"PE vs. PV","Not_Enriched"
"3135","sp3653",1.06584819828672,-0.0120728333222417,0.181698134920398,-0.0664444537503412,0.94702397940022,NA,"PE vs. PV","Not_Enriched"
"3136","sp3654",1.02808192354428,-0.0474059040257349,0.184839863321075,-0.256470131355749,0.797587841040674,NA,"PE vs. PV","Not_Enriched"
"3137","sp3656",1.01968941804596,0.0235510759166505,0.185555708739118,0.126921861238784,0.899002243802627,NA,"PE vs. PV","Not_Enriched"
"3138","sp3657",1.00290440704932,-7.287214960283e-11,0.187027203278177,-3.89633958726542e-10,0.999999999689117,NA,"PE vs. PV","Not_Enriched"
"3139","sp3658",1.00710065979848,-0.0120728319384258,0.186650210282858,-0.0646815876613806,0.948427523037042,NA,"PE vs. PV","Not_Enriched"
"3140","sp3659",1.0154931652968,0.0356239077756388,0.185935980680905,0.191592330033071,0.848061550960124,NA,"PE vs. PV","Not_Enriched"
"3141","sp3660",1.06584819828672,0.0333701355901213,0.181806484724442,0.18354755409687,0.85436840971714,NA,"PE vs. PV","Not_Enriched"
"3142","sp3662",1.04067068179176,0.0810365677112339,0.183848887793248,0.440778123185415,0.659373632746631,NA,"PE vs. PV","Not_Enriched"
"3143","sp3663",1.04906318729008,0.10340437966884,0.183210650893534,0.564401573623191,0.572480868168316,NA,"PE vs. PV","Not_Enriched"
"3144","sp3664",1.01968941804596,-0.0476967404105138,0.18555768306764,-0.257045354425596,0.797143761239643,NA,"PE vs. PV","Not_Enriched"
"3145","sp3665",1.02388567079512,-0.0593785450643998,0.185201887395966,-0.320615226439065,0.748501997286571,NA,"PE vs. PV","Not_Enriched"
"3146","sp3666",1.03227817629344,0.0348482128206775,0.184485407723735,0.188894142093137,0.850175784860636,NA,"PE vs. PV","Not_Enriched"
"3147","sp3667",1.01968941804596,-0.000198732492823638,0.185543207236741,-0.00107108471273793,0.999145398207797,NA,"PE vs. PV","Not_Enriched"
"3148","sp3668",1.01968941804596,-0.0476967404059396,0.185560908023552,-0.257040887081054,0.79714720983579,NA,"PE vs. PV","Not_Enriched"
"3149","sp3669",1.00290440704932,-7.287214960283e-11,0.187027203278177,-3.89633958726542e-10,0.999999999689117,NA,"PE vs. PV","Not_Enriched"
"3150","sp3670",1.00290440704932,-7.287214960283e-11,0.187027203278177,-3.89633958726542e-10,0.999999999689117,NA,"PE vs. PV","Not_Enriched"
"3151","sp3672",1.0574556927884,0.148391832463895,0.182744470345255,0.812018181362978,0.4167811989892,NA,"PE vs. PV","Not_Enriched"
"3152","sp3673",1.01968941804596,-0.0239469320233268,0.185542150934026,-0.129064645972772,0.89730649640981,NA,"PE vs. PV","Not_Enriched"
"3153","sp3674",1.01129691254764,-0.0240454731723016,0.18628020666797,-0.12908227665412,0.897292545854553,NA,"PE vs. PV","Not_Enriched"
"3154","sp3675",1.02388567079512,-0.0593785450579488,0.185205238812865,-0.320609424649947,0.748506394534411,NA,"PE vs. PV","Not_Enriched"
"3155","sp3676",1.0364744290426,0.0931093995742819,0.184241337375024,0.505366498641711,0.61330144444461,NA,"PE vs. PV","Not_Enriched"
"3156","sp3677",1.00290440704932,-7.287214960283e-11,0.187027203278177,-3.89633958726542e-10,0.999999999689117,NA,"PE vs. PV","Not_Enriched"
"3157","sp3678",1.02808192354428,0.0703893241853718,0.184896302030258,0.380696224924243,0.70342867038977,NA,"PE vs. PV","Not_Enriched"
"3158","sp3679",1.03227817629344,0.0817940868946207,0.184579063565164,0.443138486645015,0.657665568850801,NA,"PE vs. PV","Not_Enriched"
"3159","sp3680",1.02388567079512,0.0588936859235787,0.185233971041735,0.317942144156212,0.750528823565343,NA,"PE vs. PV","Not_Enriched"
"3160","sp3682",1.03227817629344,-0.0589938779135652,0.184486598134074,-0.319773243749077,0.749140231870755,NA,"PE vs. PV","Not_Enriched"
"3161","sp3684",1.03227817629344,-0.012072832551255,0.184463687153149,-0.0654482881567451,0.947817078075405,NA,"PE vs. PV","Not_Enriched"
"3162","sp3685",1.04067068179176,-0.0353426110916833,0.18376846516556,-0.192321414122073,0.847490445446833,NA,"PE vs. PV","Not_Enriched"
"3163","sp3687",1.00710065979848,0.0119726409554974,0.186656663877272,0.0641425851442916,0.948856693597905,NA,"PE vs. PV","Not_Enriched"
"3164","sp3688",1.02388567079512,0.0352328803592236,0.185207524865223,0.19023460512667,0.849125295250354,NA,"PE vs. PV","Not_Enriched"
"3165","sp3689",1.01968941804596,-0.0476967404157354,0.185555681812048,-0.257048126739919,0.797141621135269,NA,"PE vs. PV","Not_Enriched"
"3166","sp3690",1.02808192354428,-0.0238499997293628,0.184818064039088,-0.12904582597683,0.897321388064065,NA,"PE vs. PV","Not_Enriched"
"3167","sp3691",1.04486693454092,0.115477211533027,0.18360395421705,0.628947301410048,0.529383557389675,NA,"PE vs. PV","Not_Enriched"
"3168","sp3692",1.00290440704932,-7.287214960283e-11,0.187027203278177,-3.89633958726542e-10,0.999999999689117,NA,"PE vs. PV","Not_Enriched"
"3169","sp3694",1.04486693454092,0.115477211533706,0.183594492795354,0.628979713800157,0.529362337225694,NA,"PE vs. PV","Not_Enriched"
"3170","sp3696",1.0364744290426,0.0931093995758984,0.184230335680731,0.505396677652784,0.613280251887133,NA,"PE vs. PV","Not_Enriched"
"3171","sp3697",1.02808192354428,-0.0474059040332369,0.184830288242888,-0.25648341775532,0.797577583025146,NA,"PE vs. PV","Not_Enriched"
"3172","sp3698",1.01968941804596,-0.000198732485781681,0.185542159852593,-0.00107109072104996,0.999145393413861,NA,"PE vs. PV","Not_Enriched"
"3173","sp3699",1.03227817629344,-0.0824621573985958,0.1845118859609,-0.446920570830166,0.65493241073908,NA,"PE vs. PV","Not_Enriched"
"3174","sp3701",1.0574556927884,-0.149576351070675,0.182592878879353,-0.81917954297389,0.412683984655615,NA,"PE vs. PV","Not_Enriched"
"3175","sp3702",1.01968941804596,-0.047696740420284,0.185554634731978,-0.257049577280455,0.797140501382564,NA,"PE vs. PV","Not_Enriched"
"3176","sp3703",1.0154931652968,-0.0359195730516093,0.185914011312534,-0.193205303882266,0.846798185099783,NA,"PE vs. PV","Not_Enriched"
"3177","sp3704",1.01129691254764,-0.0240454731723016,0.18628020666797,-0.12908227665412,0.897292545854553,NA,"PE vs. PV","Not_Enriched"
"3178","sp3705",1.03227817629344,-0.0824621573916234,0.184536568242481,-0.446860793917377,0.65497557325877,NA,"PE vs. PV","Not_Enriched"
"3179","sp3706",1.00290440704932,-7.287214960283e-11,0.187027203278177,-3.89633958726542e-10,0.999999999689117,NA,"PE vs. PV","Not_Enriched"
"3180","sp3707",1.02388567079512,0.0588936859266237,0.185232858050174,0.317944054562238,0.750527374410472,NA,"PE vs. PV","Not_Enriched"
"3181","sp3708",1.02388567079512,-0.059378545057949,0.185205238812865,-0.320609424649948,0.74850639453441,NA,"PE vs. PV","Not_Enriched"
"3182","sp3710",1.02388567079512,0.0588936859158545,0.1852429497152,0.317926733548565,0.75054051344609,NA,"PE vs. PV","Not_Enriched"
"3183","sp3711",1.02388567079512,0.0588936859201003,0.185236208922802,0.317938303005567,0.750531737305762,NA,"PE vs. PV","Not_Enriched"
"3184","sp3712",1.04067068179176,0.104336654458005,0.183918424692362,0.567298543539221,0.570511366403612,NA,"PE vs. PV","Not_Enriched"
"3185","sp3713",1.00290440704932,-7.287214960283e-11,0.187027203278177,-3.89633958726542e-10,0.999999999689117,NA,"PE vs. PV","Not_Enriched"
"3186","sp3714",1.00290440704932,-7.287214960283e-11,0.187027203278177,-3.89633958726542e-10,0.999999999689117,NA,"PE vs. PV","Not_Enriched"
"3187","sp3715",1.03227817629344,0.0817940869040458,0.184553150161228,0.443200708482024,0.657620566487033,NA,"PE vs. PV","Not_Enriched"
"3188","sp3716",1.07004445103588,-0.068656359453395,0.181477750410793,-0.378318329921903,0.705194130253384,NA,"PE vs. PV","Not_Enriched"
"3189","sp3717",1.04067068179176,0.0344697512171609,0.18377172036743,0.187568311099459,0.851215069372743,NA,"PE vs. PV","Not_Enriched"
"3190","sp3719",1.03227817629344,0.0348482128238003,0.184479187065843,0.188900511640712,0.850170792564307,NA,"PE vs. PV","Not_Enriched"
"3191","sp3720",1.06165194553756,-0.0234775960337298,0.182022719817527,-0.128981679085256,0.897372145696901,NA,"PE vs. PV","Not_Enriched"
